Timestamp;output;tg_speed;speed_real;err;p_output;i_output
0;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
1105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
4117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
5104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
6145;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
7102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
8115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
9102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
10115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
11102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
12115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
13102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
14115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
15102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
16118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
17104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
18111;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
19102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
20115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
21102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
22115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
23102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
24115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
25102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
26118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
27104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
28118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
29104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
30118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
31129;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
32135;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
33103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
34117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
35102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
36117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
37103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
38116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
39102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
40115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
41101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
42114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
43124;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
44121;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
45102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
46118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
47104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
48117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
49103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
50116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
51102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
52115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
53100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
54114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
55208;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
56002;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
57114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
58100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
59113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
60099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
61112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
62105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
63118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
64104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
65117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
66105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
67130;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
68123;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
69101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
70114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
71101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
72114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
73101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
74114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
75101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
76117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
77103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
78117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
79103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
80113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
81104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
82117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
83104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
84117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
85104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
86120;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
87099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
88113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
89099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
90112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
91099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
92112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
93123;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
94105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
95112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
96108;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
97114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
98101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
99114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
100100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
101112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
102105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
103118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
104104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
105100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
106105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
107118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
108104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
109117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
110103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
111116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
112101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
113114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
114100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
115113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
116102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
117126;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
118101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
119113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
120099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
121112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
122105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
123118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
124104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
125117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
126106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
127112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
128105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
129127;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
130100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
131113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
132099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
133112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
134105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
135118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
136108;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
137114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
138100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
139114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
140100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
141114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
142118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
143102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
144101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
145114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
146104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
147117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
148104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
149117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
150104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
151117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
152104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
153117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
154128;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
155010;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
156108;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
157114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
158101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
159114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
160101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
161114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
162101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
163114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
164100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
165114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
166102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
167114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
168104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
169117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
170103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
171116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
172102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
173115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
174101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
175114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
176103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
177116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
178102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
179125;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
180101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
181114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
182100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
183113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
184106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
185119;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
186108;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
187113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
188099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
189112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
190130;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
191127;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
192102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
193115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
194100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
195113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
196102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
197115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
198088;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
199115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
200101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
201114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
202101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
203106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
204104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
205117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
206107;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
207113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
208100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
209113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
210100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
211113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
212100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
213113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
214100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
215146;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
216004;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
217117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
218104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
219117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
220103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
221117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
222103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
223117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
224103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
225117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
226106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
227128;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
228103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
229117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
230103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
231116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
232101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
233114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
234100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
235113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
236109;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
237114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
238101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
239122;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
240104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
241117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
242103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
243115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
244101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
245114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
246103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
247116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
248102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
249115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
250101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
251119;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
252100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
253113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
254099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
255112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
256108;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
257114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
258100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
259113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
260099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
261112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
262105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
263165;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
264008;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
265117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
266106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
267112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
268106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
269112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
270106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
271112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
272106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
273112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
274130;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
275116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
276118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
277105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
278118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
279105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
280118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
281104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
282118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
283104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
284118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
285104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
286121;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
287122;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
288104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
289117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
290104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
291117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
292104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
293117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
294104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
295117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
296107;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
297112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
298104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
299114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
300104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
301117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
302103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
303116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
304102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
305115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
306104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
307117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
308103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
309116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
310102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
311105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
312115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
313105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
314118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
315104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
316119;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
317105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
318118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
319104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
320117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
321103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
322116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
323102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
324115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
325124;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
326102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
327115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
328101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
329114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
330100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
331112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
332099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
333112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
334099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
335112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
336126;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
337122;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
338104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
339117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
340104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
341117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
342104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
343117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
344104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
345117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
346106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
347113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
348099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
